2	2.158	0	0	-0.36568	0
3	1.079	-1.8689	0	-1.1208	0
4	1.079	1.8689	0	2.3983	0
5	-1.079	-1.8689	0	1.0976	0
6	-1.079	1.8689	0	0.62792	0
7	-2.158	0	0	-0.01669	0
8	3.237	-1.8689	0	-0.14242	0
9	3.237	1.8689	0	2.0988	0
10	4.316	0	0	-0.9285	0
11	0	-3.7378	0	0.83305	0
12	0	3.7378	0	0.52447	0
13	2.158	-3.7378	0	0.60884	0
14	2.158	3.7378	0	-0.08683	0
15	-3.237	-1.8689	0	1.8034	0
16	-3.237	1.8689	0	1.0929	0
17	-2.158	-3.7378	0	-1.5261	0
18	-2.158	3.7378	0	0.31662	0
19	-4.316	0	0	0.58071	0
20	5.395	-1.8689	0	-0.17389	0
21	5.395	1.8689	0	0.18872	0
22	4.316	-3.7378	0	1.3042	0
23	4.316	3.7378	0	0.22421	0
24	1.079	5.6066	0	1.7002	0
25	1.079	-5.6066	0	-0.90483	0
26	-1.079	5.6066	0	-0.46082	0
27	-1.079	-5.6066	0	-0.26365	0
28	6.474	0	0	0.47292	0
29	-4.316	-3.7378	0	0.41292	0
30	-4.316	3.7378	0	0.93869	0
31	3.237	5.6066	0	0.60346	0
32	3.237	-5.6066	0	0.32323	0
33	-5.395	-1.8689	0	0.69979	0
34	-5.395	1.8689	0	1.3405	0
35	-3.237	5.6066	0	0.81261	0
36	-3.237	-5.6066	0	-1.6329	0
37	6.474	-3.7378	0	-0.87672	0
38	6.474	3.7378	0	-1.9276	0
39	-6.474	0	0	1.8855	0
40	7.553	-1.8689	0	-0.3366	0
41	7.553	1.8689	0	-0.083636	0
42	5.395	5.6066	0	-1.7755	0
43	5.395	-5.6066	0	-0.77332	0
44	0	7.4755	0	0.9473	0
45	0	-7.4755	0	-1.0769	0
46	2.158	7.4755	0	1.7488	0
47	2.158	-7.4755	0	-1.4862	0
48	-2.158	7.4755	0	-1.2405	0
49	-2.158	-7.4755	0	0.42994	0
50	-6.474	-3.7378	0	-1.5216	0
51	-6.474	3.7378	0	-2.4719	0
52	8.632	0	0	0.49963	0
53	-5.395	5.6066	0	-1.1992	0
54	-5.395	-5.6066	0	-0.50424	0
55	-7.553	-1.8689	0	-0.48554	0
56	-7.553	1.8689	0	1.2389	0
57	4.316	7.4755	0	0.15304	0
58	4.316	-7.4755	0	0.05658	0
59	8.632	-3.7378	0	0.18297	0
60	8.632	3.7378	0	-2.053	0
61	-4.316	7.4755	0	-0.61279	0
62	-4.316	-7.4755	0	0.064905	0
63	7.553	5.6066	0	-0.37827	0
64	7.553	-5.6066	0	-0.70221	0
65	-8.632	0	0	0.11469	0
66	9.711	-1.8689	0	-2.5256	0
67	9.711	1.8689	0	-2.0978	0
68	1.079	9.3444	0	-0.23304	0
69	1.079	-9.3444	0	-1.777	0
70	-1.079	9.3444	0	-0.6162	0
71	-1.079	-9.3444	0	-0.50083	0
72	6.474	7.4755	0	-0.34388	0
73	6.474	-7.4755	0	0.2801	0
74	3.237	9.3444	0	0.070789	0
75	3.237	-9.3444	0	0.80285	0
76	-7.553	5.6066	0	-0.1609	0
77	-7.553	-5.6066	0	1.0866	0
78	-8.632	-3.7378	0	0.81798	0
79	-8.632	3.7378	0	0.21642	0
80	-3.237	9.3444	0	1.9377	0
81	-3.237	-9.3444	0	-0.098795	0
82	10.79	0	0	0.49406	0
83	-6.474	7.4755	0	0.11548	0
84	-6.474	-7.4755	0	1.3181	0
85	-9.711	-1.8689	0	-1.2981	0
86	-9.711	1.8689	0	-0.89931	0
87	5.395	9.3444	0	-0.31247	0
88	5.395	-9.3444	0	-0.13242	0
95	-5.395	9.3444	0	-2.093	0
96	-5.395	-9.3444	0	0.30699	0
101	-10.79	0	0	0.0072116	0
