100	2.2	-11.432	0	-1.7947	0
101	-11	0	0	0.84038	0
102	12.1	1.9053	0	-0.88803	0
103	12.1	-1.9053	0	0.10009	0
104	-2.2	11.432	0	-0.54453	0
105	-2.2	-11.432	0	0.30352	0
106	7.7	9.5263	0	-0.60033	0
107	7.7	-9.5263	0	0.48997	0
108	-9.9	5.7158	0	0.73936	0
109	-9.9	-5.7158	0	1.7119	0
110	4.4	11.432	0	-0.19412	0
111	4.4	-11.432	0	-2.1384	0
112	-8.8	7.621	0	-0.83959	0
113	-8.8	-7.621	0	1.3546	0
114	-11	3.8105	0	-1.0722	0
115	-11	-3.8105	0	0.96095	0
116	-4.4	11.432	0	0.12405	0
117	-4.4	-11.432	0	1.4367	0
118	-7.7	9.5263	0	-1.9609	0
119	-7.7	-9.5263	0	-0.1977	0
120	13.2	0	0	-1.2078	0
121	-12.1	1.9053	0	2.908	0
122	-12.1	-1.9053	0	0.82522	0
123	12.1	5.7158	0	1.379	0
124	12.1	-5.7158	0	-1.0582	0
125	11	7.621	0	-0.46862	0
126	11	-7.621	0	-0.27247	0
127	6.6	11.432	0	1.0984	0
128	6.6	-11.432	0	-0.27787	0
129	13.2	3.8105	0	0.70154	0
130	13.2	-3.8105	0	-2.0518	0
131	9.9	9.5263	0	-0.35385	0
132	9.9	-9.5263	0	-0.82359	0
133	1.1	13.337	0	-1.5771	0
134	1.1	-13.337	0	0.50797	0
135	-1.1	13.337	0	0.28198	0
136	-1.1	-13.337	0	0.03348	0
137	-6.6	11.432	0	-1.3337	0
138	-6.6	-11.432	0	1.1275	0
139	3.3	13.337	0	0.35018	0
140	3.3	-13.337	0	-0.29907	0
141	-13.2	0	0	0.02289	0
142	14.3	1.9053	0	-0.262	0
143	14.3	-1.9053	0	-1.7502	0
144	-11	7.621	0	-0.28565	0
145	-11	-7.621	0	-0.83137	0
146	-3.3	13.337	0	-0.97921	0
147	-3.3	-13.337	0	-1.1564	0
148	-12.1	5.7158	0	-0.53356	0
149	-12.1	-5.7158	0	-2.0026	0
150	8.8	11.432	0	0.96423	0
151	8.8	-11.432	0	0.52006	0
152	-9.9	9.5263	0	-0.020028	0
153	-9.9	-9.5263	0	-0.034771	0
154	5.5	13.337	0	-0.79816	0
155	5.5	-13.337	0	1.0187	0
156	-13.2	3.8105	0	-0.13322	0
157	-13.2	-3.8105	0	-0.71453	0
158	-5.5	13.337	0	1.3514	0
159	-5.5	-13.337	0	-0.22477	0
160	13.2	7.621	0	-0.58903	0
161	13.2	-7.621	0	-0.29375	0
162	-8.8	11.432	0	-0.84793	0
163	-8.8	-11.432	0	-1.1201	0
164	15.4	0	0	2.526	0
165	14.3	5.7158	0	1.6555	0
166	14.3	-5.7158	0	0.30754	0
167	12.1	9.5263	0	-1.2571	0
168	12.1	-9.5263	0	-0.86547	0
169	-14.3	1.9053	0	-0.17653	0
170	-14.3	-1.9053	0	0.79142	0
171	7.7	13.337	0	-1.332	0
172	7.7	-13.337	0	-2.3299	0
173	0	15.242	0	-1.4491	0
174	0	-15.242	0	0.33351	0
175	15.4	3.8105	0	0.39135	0
176	15.4	-3.8105	0	0.45168	0
177	2.2	15.242	0	-0.13028	0
178	2.2	-15.242	0	0.18369	0
179	11	11.432	0	-0.47615	0
180	11	-11.432	0	0.86202	0
181	-2.2	15.242	0	-1.3617	0
182	-2.2	-15.242	0	0.45503	0
183	-7.7	13.337	0	-0.84871	0
184	-7.7	-13.337	0	-0.33489	0
185	4.4	15.242	0	0.55278	0
186	4.4	-15.242	0	1.0391	0
187	-13.2	7.621	0	-1.1176	0
188	-13.2	-7.621	0	1.2607	0
189	-12.1	9.5263	0	0.66014	0
190	-12.1	-9.5263	0	-0.067866	0
191	-14.3	5.7158	0	-0.19522	0
192	-14.3	-5.7158	0	-0.21761	0
193	-15.4	0	0	-0.30311	0
194	-4.4	15.242	0	0.023046	0
195	-4.4	-15.242	0	0.05129	0
196	16.5	1.9053	0	0.82606	0
197	16.5	-1.9053	0	1.527	0
198	-11	11.432	0	0.46691	0
199	-11	-11.432	0	-0.20971	0
200	9.9	13.337	0	0.62519	0
201	9.9	-13.337	0	0.18323	0
202	6.6	15.242	0	-1.0298	0
203	6.6	-15.242	0	0.94922	0
204	-15.4	3.8105	0	0.30706	0
205	-15.4	-3.8105	0	0.13517	0
206	15.4	7.621	0	0.51525	0
207	15.4	-7.621	0	0.26141	0
208	14.3	9.5263	0	-0.94149	0
209	14.3	-9.5263	0	-0.16234	0
210	-6.6	15.242	0	-0.14605	0
211	-6.6	-15.242	0	-0.53201	0
212	16.5	5.7158	0	1.6821	0
213	16.5	-5.7158	0	-0.87573	0
214	-9.9	13.337	0	-0.48382	0
215	-9.9	-13.337	0	-0.712	0
216	17.6	0	0	-1.1742	0
217	13.2	11.432	0	-0.19224	0
218	13.2	-11.432	0	-0.27407	0
219	1.1	17.147	0	1.5301	0
220	1.1	-17.147	0	-0.24902	0
221	-16.5	1.9053	0	-1.0642	0
222	-16.5	-1.9053	0	1.6035	0
223	-1.1	17.147	0	1.2347	0
224	-1.1	-17.147	0	-0.22963	0
225	8.8	15.242	0	-1.5062	0
226	8.8	-15.242	0	-0.44463	0
227	3.3	17.147	0	-0.15594	0
228	3.3	-17.147	0	0.27607	0
229	17.6	3.8105	0	-0.26116	0
230	17.6	-3.8105	0	0.44342	0
231	-3.3	17.147	0	0.39189	0
232	-3.3	-17.147	0	-1.2507	0
233	12.1	13.337	0	-0.94796	0
234	12.1	-13.337	0	-0.74111	0
235	-14.3	9.5263	0	-0.50782	0
236	-14.3	-9.5263	0	-0.32058	0
237	-15.4	7.621	0	0.012469	0
238	-15.4	-7.621	0	-3.0292	0
239	5.5	17.147	0	-0.45701	0
240	5.5	-17.147	0	1.2424	0
241	-8.8	15.242	0	-1.0667	0
242	-8.8	-15.242	0	0.93373	0
243	-13.2	11.432	0	0.35032	0
244	-13.2	-11.432	0	-0.029006	0
245	-16.5	5.7158	0	0.18245	0
246	-16.5	-5.7158	0	-1.5651	0
247	-17.6	0	0	-0.084539	0
248	-5.5	17.147	0	1.6039	0
249	-5.5	-17.147	0	0.098348	0
250	18.7	1.9053	0	0.041374	0
251	18.7	-1.9053	0	-0.73417	0
252	-12.1	13.337	0	-0.030814	0
253	-12.1	-13.337	0	0.23235	0
254	11	15.242	0	0.42639	0
255	11	-15.242	0	-0.37281	0
256	16.5	9.5263	0	-0.23645	0
257	16.5	-9.5263	0	2.0237	0
258	7.7	17.147	0	-2.2584	0
259	7.7	-17.147	0	2.2294	0
260	-17.6	3.8105	0	0.33756	0
261	-17.6	-3.8105	0	1.0001	0
262	17.6	7.621	0	-1.6642	0
263	17.6	-7.621	0	-0.59003	0
264	15.4	11.432	0	-0.27806	0
265	15.4	-11.432	0	0.42272	0
266	18.7	5.7158	0	-1.6702	0
267	18.7	-5.7158	0	0.47163	0
268	-7.7	17.147	0	-1.2128	0
269	-7.7	-17.147	0	0.06619	0
270	0	19.053	0	0.65236	0
271	0	-19.053	0	0.32706	0
272	2.2	19.053	0	1.0826	0
273	2.2	-19.053	0	1.0061	0
274	14.3	13.337	0	-0.65091	0
275	14.3	-13.337	0	0.25706	0
276	-11	15.242	0	-0.94438	0
277	-11	-15.242	0	-1.3218	0
278	19.8	0	0	0.92483	0
279	-2.2	19.053	0	4.9849e-05	0
280	-2.2	-19.053	0	-0.054919	0
281	-18.7	1.9053	0	0.91113	0
282	-18.7	-1.9053	0	0.59458	0
283	4.4	19.053	0	0.3502	0
284	4.4	-19.053	0	1.2503	0
285	9.9	17.147	0	0.92979	0
286	9.9	-17.147	0	0.23976	0
287	-16.5	9.5263	0	-0.69036	0
288	-16.5	-9.5263	0	-0.65155	0
289	19.8	3.8105	0	1.1921	0
290	19.8	-3.8105	0	-1.6118	0
