0	-74.299	-62.9919	1.41041	0	7092.14	2	3	
1	-73.0292	-60.2236	0.627086	0	7770.47	2	0	
2	-74.8345	-75.0377	-4.08519	0	6503.55	0	16	
3	-63.1858	-75.9742	-0.437756	0	6098.48	2	31	
4	-55.9681	-71.7819	0.293636	0	6153.11	2	4	
5	-69.5531	-69.8455	-3.60415	0	6504.77	0	1	
6	-49.789	-74.7683	0.10676	0	6610.98	2	2	
7	-48.0437	-59.8803	0.126735	0	5170.46	2	5	
8	-63.4337	-63.5237	4.95352	0	5217.39	0	19	
9	-53.4297	-51.33	0.850489	0	5732.04	2	17	
10	-54.3654	-59.0862	0.0852023	0	5025.25	2	30	
11	-61.4373	-54.8695	3.864	0	4817.25	0	18	
12	-43.8569	-57.4522	-1.13092	0	3480.56	2	20	
13	-45.9503	-59.0299	-1.34051	0	4003.95	0	6	
14	-39.2056	-37.4426	0.916263	0	3018.49	2	33	
15	-37.9515	-56.3581	-1.14566	0	3714.75	2	7	
16	-39.2496	-47.3701	1.06179	0	3442.15	2	8	
17	-28.8855	-37.2006	0.646778	0	2566.44	2	42	
18	-43.5403	-25.6163	2.79191	0	2391.14	2	43	
19	-41.5512	-29.8209	2.00789	0	2194.19	0	52	
20	-41.8273	-27.1301	2.65529	0	1724.39	0	21	
21	-35.7759	-25.5094	1.66657	0	2060.3	2	32	
22	-40.6587	-21.1988	2.67693	0	1392.3	2	34	
23	-33.8355	-18.5802	0.583065	0	1643.14	2	61	
24	-35.1053	-19.2443	1.46612	0	1149.38	2	22	
25	-27.531	-11.6438	2.27556	0	996.778	2	53	
26	-23.5552	-28.3771	-1.50934	0	849.665	0	35	
27	-16.2933	-15.2376	2.23792	0	1034.24	2	9	
28	-8.22596	-28.6289	-1.6768	0	750.09	2	10	
29	-21.7192	-22.0965	-0.605141	0	775.048	0	44	
30	-10.8104	-6.46092	1.45687	0	466.577	2	46	
31	-17.5278	-17.3721	-1.50098	0	584.02	0	54	
32	-7.27539	-13.1145	0.530484	0	433.549	2	45	
33	3.26459	-7.64523	0.697854	0	335.668	2	23	
34	-10.4441	-12.5849	-1.31083	0	237.824	0	36	
35	-3.19173	-5.93259	-1.47463	0	116.88	0	62	
36	-3.50183	-8.21304	-1.00543	0	77.1926	0	37	
37	2.52575	-9.49897	-1.18283	0	79.7713	0	24	
38	-1.18621	5.0734	1.33604	0	25.619	0	63	
39	-1.77119	-1.73534	-0.787083	0	24.9919	0	55	
40	7.64726	-6.51899	-1.89539	0	52.0317	2	11	
41	11.2592	-0.978228	-0.187575	0	31.8914	1	25	
42	4.35467	3.98516	-0.198831	0	30.0194	0	47	
43	5.84875	5.73418	0.857955	0	53.8093	0	56	
44	16.9142	5.46738	0.21965	0	126.131	0	12	
45	10.6319	10.5429	-0.0787829	0	195.874	0	68	
46	12.2305	12.196	-1.36201	0	218.981	0	64	
47	13.952	13.7208	0.228491	0	262.792	0	48	
48	19.702	13.5193	0.179299	0	368.176	2	38	
49	19.7338	9.60265	-0.872064	0	420.525	2	39	
50	24.2436	20.2013	-1.23849	0	560.889	0	49	
51	22.4437	21.6337	1.12593	0	697.067	0	57	
52	24.0313	5.59349	-1.29724	0	832.436	2	26	
53	33.915	17.259	-0.530923	0	1002.2	2	13	
54	28.2466	28.1482	1.57008	0	1187.55	0	69	
55	29.92	29.7265	1.43943	0	1251.27	0	27	
56	39.6746	16.061	-0.439155	0	1550.16	2	50	
57	33.8393	33.9445	0.203811	0	1547.6	0	65	
58	29.8067	26.0677	-1.78608	0	2019.41	2	58	
59	37.9033	37.7475	2.44265	0	1820.95	0	40	
60	47.8377	34.758	-0.321335	0	2366.38	0	28	
61	42.4083	42.4302	-0.715827	0	2531.14	0	66	
62	43.7265	44.3181	1.02358	0	2387.68	0	59	
63	41.8273	47.2086	2.40165	0	2586.55	0	41	
64	47.9799	47.7561	1.52813	0	3281.68	0	14	
65	56.5273	43.6381	-0.196075	0	3472.96	2	67	
66	49.3589	33.9212	-2.09431	0	3536.78	2	15	
67	57.8528	52.1264	0.900946	0	4756.56	0	51	
68	62.5721	49.0713	-0.895975	0	4825.32	0	29	
69	57.9559	57.9219	0.847966	0	5473.73	0	60	
